team,conference,elo_rating,week,season,date
Texas A&M-Commerce,,900,0,2011,2011-08-15T00:00:00Z
Texas Southern,,848.780607073762,0,2011,2011-08-15T00:00:00Z
Texas State,,1044.70113939874,0,2011,2011-08-15T00:00:00Z
Texas Tech,Big 12,1577.31503164696,0,2011,2011-08-15T00:00:00Z
The Citadel,,868.877702013773,0,2011,2011-08-15T00:00:00Z
Toledo,Mid-American,1215.21807671126,0,2011,2011-08-15T00:00:00Z
Towson,,888.814424693953,0,2011,2011-08-15T00:00:00Z
Troy,Sun Belt,1309.41914594654,0,2011,2011-08-15T00:00:00Z
Tulane,Conference USA,1046.80844952572,0,2011,2011-08-15T00:00:00Z
Tulsa,Conference USA,1426.77006823839,0,2011,2011-08-15T00:00:00Z
UAB,Conference USA,1138.57780612416,0,2011,2011-08-15T00:00:00Z
UC Davis,,976.372488621751,0,2011,2011-08-15T00:00:00Z
UCF,Conference USA,1457.11386874352,0,2011,2011-08-15T00:00:00Z
UCLA,Pac-10,1389.40055578681,0,2011,2011-08-15T00:00:00Z
UMass,,1313.52463220899,0,2011,2011-08-15T00:00:00Z
UNLV,Mountain West,1117.43595130167,0,2011,2011-08-15T00:00:00Z
USC,Pac-10,1605.58275007874,0,2011,2011-08-15T00:00:00Z
UT Martin,,835.568750910994,0,2011,2011-08-15T00:00:00Z
UT San Antonio,Conference USA,1200,0,2011,2011-08-15T00:00:00Z
Utah,Mountain West,1645.01807243127,0,2011,2011-08-15T00:00:00Z
Utah State,Western Athletic,1098.64178640171,0,2011,2011-08-15T00:00:00Z
UTEP,Conference USA,1113.16919375157,0,2011,2011-08-15T00:00:00Z
Vanderbilt,SEC,1190.56599114683,0,2011,2011-08-15T00:00:00Z
Villanova,,993.800493178087,0,2011,2011-08-15T00:00:00Z
Virginia,ACC,1276.45915955384,0,2011,2011-08-15T00:00:00Z
Virginia Tech,ACC,1743.60290866183,0,2011,2011-08-15T00:00:00Z
Virginia Union,,879.325952040131,0,2011,2011-08-15T00:00:00Z
VMI,,828.84081193016,0,2011,2011-08-15T00:00:00Z
Wagner,,900,0,2011,2011-08-15T00:00:00Z
Wake Forest,ACC,1301.81370928859,0,2011,2011-08-15T00:00:00Z
Washington,Pac-10,1530.92783016813,0,2011,2011-08-15T00:00:00Z
Washington State,Pac-10,1171.53805133108,0,2011,2011-08-15T00:00:00Z
Weber State,,850.710734142385,0,2011,2011-08-15T00:00:00Z
West Virginia,Big East,1562.45409281612,0,2011,2011-08-15T00:00:00Z
West Virginia Tech,,891.218851961063,0,2011,2011-08-15T00:00:00Z
Western Carolina,,877.5406617224,0,2011,2011-08-15T00:00:00Z
Western Illinois,,950.466977026151,0,2011,2011-08-15T00:00:00Z
Western Kentucky,Sun Belt,852.113216787938,0,2011,2011-08-15T00:00:00Z
Western Michigan,Mid-American,1164.73776105563,0,2011,2011-08-15T00:00:00Z
Western New Mexico,,895.385923636735,0,2011,2011-08-15T00:00:00Z
William & Mary,,935.750449315373,0,2011,2011-08-15T00:00:00Z
Wisconsin,Big Ten,1688.83480615963,0,2011,2011-08-15T00:00:00Z
Wofford,,901.55490780983,0,2011,2011-08-15T00:00:00Z
Wyoming,Mountain West,1176.60213627925,0,2011,2011-08-15T00:00:00Z
Yale,,900,0,2011,2011-08-15T00:00:00Z
Youngstown State,,902.634987924448,0,2011,2011-08-15T00:00:00Z
Louisville,Big East,1407.67848629433,1,2011,2011-09-01T18:00:00Z
Temple,Mid-American,1293.69875760868,1,2011,2011-09-01T19:00:00Z
Florida International,Sun Belt,1191.27743626553,1,2011,2011-09-01T19:00:00Z
Toledo,Mid-American,1235.16466671574,1,2011,2011-09-01T19:00:00Z
Central Michigan,Mid-American,1185.91234295744,1,2011,2011-09-01T19:00:00Z
Rutgers,Big East,1307.1240407638,1,2011,2011-09-01T19:30:00Z
Georgia Tech,ACC,1464.61456516443,1,2011,2011-09-01T19:30:00Z
Wisconsin,Big Ten,1690.68603825543,1,2011,2011-09-01T20:00:00Z
Memphis,Conference USA,965.09652874608,1,2011,2011-09-01T20:00:00Z
Syracuse,Big East,1417.16096404315,1,2011,2011-09-01T20:00:00Z
Utah,Pac-12,1645.70481740048,1,2011,2011-09-01T20:00:00Z
Idaho,Western Athletic,1110.40431180432,1,2011,2011-09-01T21:00:00Z
Western Kentucky,Sun Belt,849.266482446928,1,2011,2011-09-01T21:15:00Z
Arizona State,Pac-12,1455.52028800736,1,2011,2011-09-01T22:00:00Z
Michigan State,Big Ten,1627.2306896173,1,2011,2011-09-02T19:30:00Z
Baylor,Big 12,1449.84121698889,1,2011,2011-09-02T20:00:00Z
Iowa,Big Ten,1586.75320603617,1,2011,2011-09-03T12:00:00Z
Auburn,SEC,1842.92932866085,1,2011,2011-09-03T12:00:00Z
Ohio State,Big Ten,1832.81792803872,1,2011,2011-09-03T12:00:00Z
Missouri,Big 12,1585.5022550017,1,2011,2011-09-03T12:00:00Z
Penn State,Big Ten,1570.6881789991,1,2011,2011-09-03T12:00:00Z
Boston College,ACC,1443.03455648235,1,2011,2011-09-03T12:00:00Z
Connecticut,Big East,1535.70976620562,1,2011,2011-09-03T12:00:00Z
Purdue,Big Ten,1283.75346471579,1,2011,2011-09-03T12:00:00Z
Alabama,SEC,1822.69169502949,1,2011,2011-09-03T12:20:00Z
Virginia Tech,ACC,1745.75879831722,1,2011,2011-09-03T12:30:00Z
Tulane,Conference USA,1057.95985939028,1,2011,2011-09-03T13:30:00Z
Air Force,Mountain West,1487.47318195245,1,2011,2011-09-03T14:00:00Z
Michigan,Big Ten,1432.74256769017,1,2011,2011-09-03T15:30:00Z
Clemson,ACC,1477.48525473331,1,2011,2011-09-03T15:30:00Z
Houston,Conference USA,1276.28209957133,1,2011,2011-09-03T15:30:00Z
Navy,FBS Independents,1441.11951898336,1,2011,2011-09-03T15:30:00Z
Illinois,Big Ten,1401.14117497814,1,2011,2011-09-03T15:30:00Z
USC,Pac-12,1613.98033361797,1,2011,2011-09-03T15:30:00Z
Nebraska,Big Ten,1610.32178157454,1,2011,2011-09-03T15:30:00Z
Florida State,ACC,1677.20547184822,1,2011,2011-09-03T15:30:00Z
North Carolina,ACC,1567.09843006886,1,2011,2011-09-03T15:30:00Z
Notre Dame,FBS Independents,1490.08097578961,1,2011,2011-09-03T15:30:00Z
Oregon State,Pac-12,1451.83983505077,1,2011,2011-09-03T16:00:00Z
Ole Miss,SEC,1375.28324623225,1,2011,2011-09-03T16:45:00Z
Washington State,Pac-12,1178.22888618093,1,2011,2011-09-03T17:00:00Z
Stanford,Pac-12,1758.64043579881,1,2011,2011-09-03T17:00:00Z
Tennessee,SEC,1486.94125978361,1,2011,2011-09-03T18:00:00Z
Pittsburgh,Big East,1572.86760675143,1,2011,2011-09-03T18:00:00Z
Virginia,ACC,1282.96715530931,1,2011,2011-09-03T18:00:00Z
New Mexico,Mountain West,968.893053222114,1,2011,2011-09-03T18:00:00Z
NC State,ACC,1572.89246804753,1,2011,2011-09-03T18:00:00Z
Northern Illinois,Mid-American,1376.14352864486,1,2011,2011-09-03T19:00:00Z
UCF,Conference USA,1458.87444358678,1,2011,2011-09-03T19:00:00Z
Ball State,Mid-American,1106.90363973073,1,2011,2011-09-03T19:00:00Z
Kansas State,Big 12,1378.33758374783,1,2011,2011-09-03T19:00:00Z
Washington,Pac-12,1532.30079978615,1,2011,2011-09-03T19:00:00Z
Iowa State,Big 12,1375.54913972076,1,2011,2011-09-03T19:00:00Z
Kansas,Big 12,1283.99855162033,1,2011,2011-09-03T19:00:00Z
Florida,SEC,1716.48244006314,1,2011,2011-09-03T19:00:00Z
Arkansas,SEC,1690.59721021942,1,2011,2011-09-03T19:00:00Z
South Carolina,SEC,1595.82984178463,1,2011,2011-09-03T19:00:00Z
Oklahoma State,Big 12,1678.5382227272,1,2011,2011-09-03T19:00:00Z
Texas Tech,Big 12,1579.61414111935,1,2011,2011-09-03T19:00:00Z
Duke,ACC,1180.82318871377,1,2011,2011-09-03T19:00:00Z
California,Pac-12,1463.76731901941,1,2011,2011-09-03T19:00:00Z
Cincinnati,Big East,1416.02425358873,1,2011,2011-09-03T19:00:00Z
Vanderbilt,SEC,1198.64248615392,1,2011,2011-09-03T19:30:00Z
Oklahoma,Big 12,1798.84040704546,1,2011,2011-09-03T20:00:00Z
LSU,SEC,1797.49149324435,1,2011,2011-09-03T20:00:00Z
Georgia,SEC,1494.1863345078,1,2011,2011-09-03T20:00:00Z
New Mexico State,Western Athletic,942.902610182966,1,2011,2011-09-03T20:00:00Z
Texas,Big 12,1555.0575305291,1,2011,2011-09-03T20:00:00Z
Wyoming,Mountain West,1183.6314062412,1,2011,2011-09-03T21:00:00Z
UTEP,Conference USA,1125.37324231542,1,2011,2011-09-03T21:00:00Z
San Diego State,Mountain West,1339.38023630911,1,2011,2011-09-03T22:00:00Z
Arizona,Pac-12,1491.71663074757,1,2011,2011-09-03T22:00:00Z
Southern Mississippi,Conference USA,1320.68433036297,1,2011,2011-09-03T22:00:00Z
Hawai'i,Western Athletic,1407.08295354712,1,2011,2011-09-03T22:15:00Z
Eastern Michigan,Mid-American,933.84164029063,1,2011,2011-09-04T12:00:00Z
West Virginia,Big East,1568.59061563307,1,2011,2011-09-04T15:30:00Z
Texas A&M,Big 12,1596.76143499529,1,2011,2011-09-04T19:30:00Z
Maryland,ACC,1505.59212804508,1,2011,2011-09-05T20:00:00Z
Murray State,,849.352634840968,1,2011,2011-09-01T18:00:00Z
Villanova,,985.417263871335,1,2011,2011-09-01T19:00:00Z
North Texas,Sun Belt,916.130243496872,1,2011,2011-09-01T19:00:00Z
New Hampshire,,1090.44548307532,1,2011,2011-09-01T19:00:00Z
South Carolina State,,877.224096458239,1,2011,2011-09-01T19:00:00Z
North Carolina Central,,878.390914931914,1,2011,2011-09-01T19:30:00Z
Western Carolina,,875.828910700563,1,2011,2011-09-01T19:30:00Z
UNLV,Mountain West,1115.58471920587,1,2011,2011-09-01T20:00:00Z
Mississippi State,SEC,1583.63694545281,1,2011,2011-09-01T20:00:00Z
Wake Forest,ACC,1281.01247313757,1,2011,2011-09-01T20:00:00Z
Montana State,,897.723004403655,1,2011,2011-09-01T20:00:00Z
Bowling Green,Mid-American,1085.08960641049,1,2011,2011-09-01T21:00:00Z
Kentucky,SEC,1404.04802985687,1,2011,2011-09-01T21:15:00Z
UC Davis,,973.227444670088,1,2011,2011-09-01T22:00:00Z
Youngstown State,,901.853027199548,1,2011,2011-09-02T19:30:00Z
TCU,Mountain West,1766.46937688442,1,2011,2011-09-02T20:00:00Z
Tennessee Tech,,858.28927531421,1,2011,2011-09-03T12:00:00Z
Utah State,Western Athletic,1097.94312072999,1,2011,2011-09-03T12:00:00Z
Akron,Mid-American,902.176860928381,1,2011,2011-09-03T12:00:00Z
Miami (OH),Mid-American,1279.1086321238,1,2011,2011-09-03T12:00:00Z
Indiana State,,852.907039051601,1,2011,2011-09-03T12:00:00Z
Northwestern,Big Ten,1475.15878703677,1,2011,2011-09-03T12:00:00Z
Fordham,,898.701511529187,1,2011,2011-09-03T12:00:00Z
Middle Tennessee,Sun Belt,1175.23232337424,1,2011,2011-09-03T12:00:00Z
Kent State,Mid-American,1095.29140660756,1,2011,2011-09-03T12:20:00Z
Appalachian State,,1197.29276973129,1,2011,2011-09-03T12:30:00Z
Southeastern Louisiana,,801.694525937146,1,2011,2011-09-03T13:30:00Z
South Dakota,,957.150372491403,1,2011,2011-09-03T14:00:00Z
Western Michigan,Mid-American,1154.82793544848,1,2011,2011-09-03T15:30:00Z
Troy,Sun Belt,1293.09209295959,1,2011,2011-09-03T15:30:00Z
UCLA,Pac-12,1344.29774989934,1,2011,2011-09-03T15:30:00Z
Delaware,,979.542760760192,1,2011,2011-09-03T15:30:00Z
Arkansas State,Sun Belt,1050.52783180868,1,2011,2011-09-03T15:30:00Z
Minnesota,Big Ten,1306.00780032081,1,2011,2011-09-03T15:30:00Z
Chattanooga,,859.398563955709,1,2011,2011-09-03T15:30:00Z
Louisiana Monroe,Sun Belt,1096.78801510851,1,2011,2011-09-03T15:30:00Z
James Madison,,941.114885658077,1,2011,2011-09-03T15:30:00Z
South Florida,Big East,1543.6936658368,1,2011,2011-09-03T15:30:00Z
Sacramento State,,925.88110238014,1,2011,2011-09-03T16:00:00Z
BYU,FBS Independents,1530.41592806083,1,2011,2011-09-03T16:45:00Z
Idaho State,,829.452705973269,1,2011,2011-09-03T17:00:00Z
San José State,Western Athletic,919.77711801269,1,2011,2011-09-03T17:00:00Z
Montana,,963.546673417773,1,2011,2011-09-03T18:00:00Z
Buffalo,Mid-American,929.805796581626,1,2011,2011-09-03T18:00:00Z
William & Mary,,929.242453559908,1,2011,2011-09-03T18:00:00Z
Colorado State,Mountain West,1116.55457172588,1,2011,2011-09-03T18:00:00Z
Liberty,,1271.08121290455,1,2011,2011-09-03T18:00:00Z
Army,FBS Independents,1210.0034482228,1,2011,2011-09-03T19:00:00Z
Charleston Southern,,875.000946797969,1,2011,2011-09-03T19:00:00Z
Indiana,Big Ten,1201.13472671648,1,2011,2011-09-03T19:00:00Z
Eastern Kentucky,,828.453947713994,1,2011,2011-09-03T19:00:00Z
Eastern Washington,,905.021148715147,1,2011,2011-09-03T19:00:00Z
Northern Iowa,,959.216470210709,1,2011,2011-09-03T19:00:00Z
McNeese,,947.34454134213,1,2011,2011-09-03T19:00:00Z
Florida Atlantic,Sun Belt,1085.28316716881,1,2011,2011-09-03T19:00:00Z
Missouri State,,875.383741508895,1,2011,2011-09-03T19:00:00Z
East Carolina,Conference USA,1273.92370262041,1,2011,2011-09-03T19:00:00Z
Louisiana,Sun Belt,1057.39633142189,1,2011,2011-09-03T19:00:00Z
Texas State,,1042.40202992635,1,2011,2011-09-03T19:00:00Z
Richmond,,1055.06548695016,1,2011,2011-09-03T19:00:00Z
Fresno State,Western Athletic,1329.2900734772,1,2011,2011-09-03T19:00:00Z
Austin Peay,,885.214267797673,1,2011,2011-09-03T19:00:00Z
Elon,,883.636455591584,1,2011,2011-09-03T19:30:00Z
Tulsa,Conference USA,1421.08359919083,1,2011,2011-09-03T20:00:00Z
Oregon,Pac-12,1767.10213628089,1,2011,2011-09-03T20:00:00Z
Boise State,Mountain West,1764.86891825793,1,2011,2011-09-03T20:00:00Z
Ohio,Mid-American,1238.87746081119,1,2011,2011-09-03T20:00:00Z
Rice,Conference USA,1156.75579431797,1,2011,2011-09-03T20:00:00Z
Weber State,,843.681464180435,1,2011,2011-09-03T21:00:00Z
Stony Brook,,885.807749065401,1,2011,2011-09-03T21:00:00Z
Cal Poly,,941.541593118985,1,2011,2011-09-03T22:00:00Z
Northern Arizona,,875.149517860701,1,2011,2011-09-03T22:00:00Z
Louisiana Tech,Western Athletic,1168.31114467435,1,2011,2011-09-03T22:00:00Z
Colorado,Pac-12,1327.40181303247,1,2011,2011-09-03T22:15:00Z
Howard,,847.747051141715,1,2011,2011-09-04T12:00:00Z
Marshall,Conference USA,1204.38548696929,1,2011,2011-09-04T15:30:00Z
SMU,Conference USA,1222.54407380469,1,2011,2011-09-04T19:30:00Z
Miami,ACC,1470.35687802,1,2011,2011-09-05T20:00:00Z
Oklahoma State,Big 12,1692.4740161624,2,2011,2011-09-08T20:00:00Z
Louisville,Big East,1349.81056587636,2,2011,2011-09-09T19:00:00Z
Arizona State,Pac-12,1497.95870113226,2,2011,2011-09-09T22:30:00Z
Michigan State,Big Ten,1629.41328074948,2,2011,2011-09-10T12:00:00Z
Iowa State,Big 12,1425.30384868213,2,2011,2011-09-10T12:00:00Z
Kentucky,SEC,1416.08028856497,2,2011,2011-09-10T12:00:00Z
Illinois,Big Ten,1403.77162909156,2,2011,2011-09-10T12:00:00Z
Army,FBS Independents,1182.38362888509,2,2011,2011-09-10T12:00:00Z
Wisconsin,Big Ten,1701.57641032435,2,2011,2011-09-10T12:00:00Z
Ohio State,Big Ten,1834.41542068678,2,2011,2011-09-10T12:00:00Z
Auburn,SEC,1852.78066262495,2,2011,2011-09-10T12:21:00Z
North Carolina,ACC,1576.91657808131,2,2011,2011-09-10T12:30:00Z
West Virginia,Big East,1569.6425812577,2,2011,2011-09-10T13:00:00Z
Pittsburgh,Big East,1574.02650681209,2,2011,2011-09-10T13:00:00Z
Eastern Michigan,Mid-American,957.383990465518,2,2011,2011-09-10T13:00:00Z
Colorado State,Mountain West,1128.06163702266,2,2011,2011-09-10T14:00:00Z
Duke,ACC,1177.53353577179,2,2011,2011-09-10T15:30:00Z
Tulane,Conference USA,1047.80408784795,2,2011,2011-09-10T15:30:00Z
Clemson,ACC,1479.290050109,2,2011,2011-09-10T15:30:00Z
Northwestern,Big Ten,1476.95965918268,2,2011,2011-09-10T15:30:00Z
Colorado,Pac-12,1300.45178932142,2,2011,2011-09-10T15:30:00Z
Wake Forest,ACC,1336.75646124303,2,2011,2011-09-10T15:30:00Z
Minnesota,Big Ten,1241.79365756325,2,2011,2011-09-10T15:30:00Z
Marshall,Conference USA,1245.49732989187,2,2011,2011-09-10T15:30:00Z
Rice,Conference USA,1198.90663595693,2,2011,2011-09-10T15:30:00Z
Washington,Pac-12,1550.61620402139,2,2011,2011-09-10T15:30:00Z
Tennessee,SEC,1509.78427797601,2,2011,2011-09-10T15:30:00Z
Air Force,Mountain West,1472.35668022115,2,2011,2011-09-10T15:30:00Z
Oregon,Pac-12,1780.71947304085,2,2011,2011-09-10T15:30:00Z
East Carolina,Conference USA,1268.09892139,2,2011,2011-09-10T15:30:00Z
Penn State,Big Ten,1553.64908152404,2,2011,2011-09-10T15:30:00Z
Georgia,SEC,1463.85708561528,2,2011,2011-09-10T16:30:00Z
Syracuse,Big East,1419.59270078478,2,2011,2011-09-10T16:30:00Z
Idaho,Western Athletic,1121.79449406953,2,2011,2011-09-10T17:00:00Z
Washington State,Pac-12,1201.81071953174,2,2011,2011-09-10T17:00:00Z
Florida State,ACC,1677.70547583484,2,2011,2011-09-10T18:00:00Z
Ole Miss,SEC,1379.29683013717,2,2011,2011-09-10T18:00:00Z
Wyoming,Mountain West,1200.72801792054,2,2011,2011-09-10T18:00:00Z
Akron,Mid-American,893.359768912024,2,2011,2011-09-10T18:00:00Z
Buffalo,Mid-American,955.094335689943,2,2011,2011-09-10T18:00:00Z
Western Kentucky,Sun Belt,846.221059071632,2,2011,2011-09-10T19:00:00Z
Bowling Green,Mid-American,1097.41237772285,2,2011,2011-09-10T19:00:00Z
Indiana,Big Ten,1168.83241324682,2,2011,2011-09-10T19:00:00Z
Western Michigan,Mid-American,1165.26018078216,2,2011,2011-09-10T19:00:00Z
Arkansas State,Sun Belt,1072.10422600032,2,2011,2011-09-10T19:00:00Z
Kansas,Big 12,1322.72627396274,2,2011,2011-09-10T19:00:00Z
Kent State,Mid-American,1051.15013453053,2,2011,2011-09-10T19:00:00Z
Louisiana Tech,Western Athletic,1178.76278303095,2,2011,2011-09-10T19:00:00Z
Middle Tennessee,Sun Belt,1160.81238460097,2,2011,2011-09-10T19:00:00Z
Louisiana Monroe,Sun Belt,1107.84348020185,2,2011,2011-09-10T19:00:00Z
North Texas,Sun Belt,905.825034665027,2,2011,2011-09-10T19:00:00Z
SMU,Conference USA,1243.12508724634,2,2011,2011-09-10T19:00:00Z
Ohio,Mid-American,1246.50322615965,2,2011,2011-09-10T19:00:00Z
Nebraska,Big Ten,1619.16064239986,2,2011,2011-09-10T19:00:00Z
Arkansas,SEC,1691.38861675173,2,2011,2011-09-10T19:00:00Z
Florida,SEC,1718.26736027185,2,2011,2011-09-10T19:00:00Z
South Florida,Big East,1547.59079886445,2,2011,2011-09-10T19:00:00Z
Texas,Big 12,1582.17221685867,2,2011,2011-09-10T19:00:00Z
Vanderbilt,SEC,1257.11391450818,2,2011,2011-09-10T19:30:00Z
USC,Pac-12,1646.63910379821,2,2011,2011-09-10T19:30:00Z
UCF,Conference USA,1486.83544201941,2,2011,2011-09-10T20:00:00Z
Utah State,Western Athletic,1108.04215175408,2,2011,2011-09-10T20:00:00Z
Michigan,Big Ten,1467.97813091709,2,2011,2011-09-10T20:00:00Z
LSU,SEC,1797.82551315616,2,2011,2011-09-10T20:00:00Z
UCLA,Pac-12,1348.46311299498,2,2011,2011-09-10T22:00:00Z
Arizona,Pac-12,1477.78083731236,2,2011,2011-09-08T20:00:00Z
Florida International,Sun Belt,1249.1453566835,2,2011,2011-09-09T19:00:00Z
Missouri,Big 12,1543.0638418768,2,2011,2011-09-09T22:30:00Z
Florida Atlantic,Sun Belt,1083.10057603663,2,2011,2011-09-10T12:00:00Z
Iowa,Big Ten,1536.99849707479,2,2011,2011-09-10T12:00:00Z
Central Michigan,Mid-American,1173.88008424933,2,2011,2011-09-10T12:00:00Z
South Dakota State,,890.137564972065,2,2011,2011-09-10T12:00:00Z
San Diego State,Mountain West,1367.00005564682,2,2011,2011-09-10T12:00:00Z
Oregon State,Pac-12,1440.94946298185,2,2011,2011-09-10T12:00:00Z
Toledo,Mid-American,1233.56717406768,2,2011,2011-09-10T12:00:00Z
Mississippi State,SEC,1573.78561148871,2,2011,2011-09-10T12:21:00Z
Rutgers,Big East,1297.30589275136,2,2011,2011-09-10T12:30:00Z
Norfolk State,,895.930513612096,2,2011,2011-09-10T13:00:00Z
Maine,,917.187980591629,2,2011,2011-09-10T13:00:00Z
Alabama State,,847.216321739528,2,2011,2011-09-10T13:00:00Z
Northern Colorado,,877.591972909815,2,2011,2011-09-10T14:00:00Z
Stanford,Pac-12,1761.93008874078,2,2011,2011-09-10T15:30:00Z
Tulsa,Conference USA,1431.23937073317,2,2011,2011-09-10T15:30:00Z
Wofford,,899.750112434136,2,2011,2011-09-10T15:30:00Z
Eastern Illinois,,897.039538914157,2,2011,2011-09-10T15:30:00Z
California,Pac-12,1490.71734273046,2,2011,2011-09-10T15:30:00Z
NC State,ACC,1517.14847994207,2,2011,2011-09-10T15:30:00Z
New Mexico State,Western Athletic,1007.11675294053,2,2011,2011-09-10T15:30:00Z
Southern Mississippi,Conference USA,1279.57248744039,2,2011,2011-09-10T15:30:00Z
Purdue,Big Ten,1241.60262307684,2,2011,2011-09-10T15:30:00Z
Hawai'i,Western Athletic,1388.76754931188,2,2011,2011-09-10T15:30:00Z
Cincinnati,Big East,1393.18123539633,2,2011,2011-09-10T15:30:00Z
TCU,Mountain West,1781.58587861573,2,2011,2011-09-10T15:30:00Z
Nevada,Western Athletic,1561.66343625788,2,2011,2011-09-10T15:30:00Z
Virginia Tech,ACC,1751.58357954762,2,2011,2011-09-10T15:30:00Z
Alabama,SEC,1839.73079250456,2,2011,2011-09-10T15:30:00Z
South Carolina,SEC,1626.15909067715,2,2011,2011-09-10T16:30:00Z
Rhode Island,,892.198747504503,2,2011,2011-09-10T16:30:00Z
North Dakota,,869.438250692849,2,2011,2011-09-10T17:00:00Z
UNLV,Mountain West,1092.00288585506,2,2011,2011-09-10T17:00:00Z
Charleston Southern,,874.500942811353,2,2011,2011-09-10T18:00:00Z
Southern Illinois,,939.900784394911,2,2011,2011-09-10T18:00:00Z
Texas State,,1025.30541824701,2,2011,2011-09-10T18:00:00Z
Temple,Mid-American,1302.51584962504,2,2011,2011-09-10T18:00:00Z
Stony Brook,,860.519209957084,2,2011,2011-09-10T18:00:00Z
Navy,FBS Independents,1444.16494235865,2,2011,2011-09-10T19:00:00Z
Morgan State,,859.648436660836,2,2011,2011-09-10T19:00:00Z
Virginia,ACC,1315.26946877897,2,2011,2011-09-10T19:00:00Z
Nicholls,,896.742314732224,2,2011,2011-09-10T19:00:00Z
Memphis,Conference USA,943.520134554442,2,2011,2011-09-10T19:00:00Z
Northern Illinois,Mid-American,1337.41580630245,2,2011,2011-09-10T19:00:00Z
Louisiana,Sun Belt,1101.53760349893,2,2011,2011-09-10T19:00:00Z
Central Arkansas,,910.585329042262,2,2011,2011-09-10T19:00:00Z
Georgia Tech,ACC,1479.0345039377,2,2011,2011-09-10T19:00:00Z
Grambling,,849.985938959876,2,2011,2011-09-10T19:00:00Z
Houston,Conference USA,1286.58730840318,2,2011,2011-09-10T19:00:00Z
UTEP,Conference USA,1104.79222887376,2,2011,2011-09-10T19:00:00Z
Gardner-Webb,,921.162978567986,2,2011,2011-09-10T19:00:00Z
Fresno State,Western Athletic,1320.45121265189,2,2011,2011-09-10T19:00:00Z
New Mexico,Mountain West,968.101646689807,2,2011,2011-09-10T19:00:00Z
UAB,Conference USA,1136.79288591545,2,2011,2011-09-10T19:00:00Z
Ball State,Mid-American,1103.00650670307,2,2011,2011-09-10T19:00:00Z
BYU,FBS Independents,1503.30124173126,2,2011,2011-09-10T19:00:00Z
Connecticut,Big East,1477.23833785136,2,2011,2011-09-10T19:30:00Z
Utah,Pac-12,1613.04604722023,2,2011,2011-09-10T19:30:00Z
Boston College,ACC,1415.07355804972,2,2011,2011-09-10T20:00:00Z
Weber State,,833.582433156346,2,2011,2011-09-10T20:00:00Z
Notre Dame,FBS Independents,1454.84541256269,2,2011,2011-09-10T20:00:00Z
Northwestern State,,924.458115618615,2,2011,2011-09-10T20:00:00Z
San José State,Western Athletic,915.611754917054,2,2011,2011-09-10T22:00:00Z
Mississippi State,SEC,1554.5868072388,3,2011,2011-09-15T20:00:00Z
Connecticut,Big East,1431.79370294958,3,2011,2011-09-16T20:00:00Z
Toledo,Mid-American,1229.32862673192,3,2011,2011-09-16T20:00:00Z
Maryland,ACC,1471.50364732013,3,2011,2011-09-17T12:00:00Z
Western Michigan,Mid-American,1195.61549523588,3,2011,2011-09-17T12:00:00Z
Michigan,Big Ten,1470.57640906074,3,2011,2011-09-17T12:00:00Z
Bowling Green,Mid-American,1067.24846898473,3,2011,2011-09-17T12:00:00Z
